ID_CLIENTES ID_PRODUCTO HORACOMPRA FECHACOMPRA
845999139 3782 14:7:32 4-5-2016
852376705 7305 13:11:23 7-5-2016
320355944 7171 19:16:20 26-6-2016
858363696 6863 15:11:47 4-4-2016
54494282 8445 9:26:24 18-6-2016
297410728 6753 19:54:55 2-5-2016
655634204 4408 15:53:17 14-7-2016
392142738 8793 8:43:19 26-4-2016
302318452 1573 7:43:31 20-6-2016
382820573 1573 7:32:29 13-6-2016
938700356 1864 18:24:32 12-8-2016
798395644 1247 9:50:38 27-6-2016
714724048 1413 9:19:40 14-7-2016
51733832 8605 7:51:55 19-8-2016
83983974 4584 8:58:31 11-5-2016
76312011 4329 9:48:50 9-5-2016
104487583 1589 14:13:38 18-4-2016
272372549 2426 10:50:10 2-4-2016
935340252 9016 17:10:42 2-6-2016
389139276 6179 15:15:21 15-5-2016
75991501 7413 20:59:31 13-6-2016
966855654 2188 7:45:23 17-5-2016
494049656 6561 18:30:6 9-8-2016
977446763 4211 16:52:2 4-4-2016
290494656 6119 21:6:42 18-8-2016
910578967 1262 7:33:21 22-6-2016
411650789 3756 12:5:20 12-7-2016
858493317 1247 20:6:19 25-8-2016
185257771 9555 13:36:26 7-6-2016
34343833 1257 8:28:4 9-7-2016
364867853 1314 19:52:59 8-8-2016
229606785 5237 12:28:13 30-7-2016
697482391 7631 11:37:0 30-5-2016
738182856 8874 16:5:18 27-8-2016
805448701 7107 8:13:42 28-5-2016
157003269 5191 18:45:16 12-6-2016
954710357 9548 11:23:56 4-7-2016
359887841 9819 7:38:37 20-7-2016
930016604 1573 16:29:36 20-7-2016
289207111 8720 9:32:31 31-8-2016
983926536 2259 17:6:33 14-8-2016
280298030 1247 20:33:34 31-8-2016
451316148 1573 16:37:13 13-7-2016
280596776 6622 14:59:47 11-7-2016
498922959 7198 8:32:14 27-8-2016
956878888 4749 10:5:14 29-4-2016
887300148 8052 11:44:15 4-8-2016
770467586 9738 17:21:2 6-7-2016
441207332 7057 8:3:35 14-8-2016
123197691 9555 20:18:35 23-5-2016
710638287 3979 13:10:28 6-6-2016
406847535 2588 20:29:5 20-7-2016
978030139 9555 19:55:16 14-6-2016
441207332 7737 17:57:59 26-6-2016
246110039 3815 14:25:55 20-4-2016
252166373 3351 15:55:53 8-7-2016
276565936 4584 19:6:4 16-5-2016
764013444 5226 7:56:16 17-8-2016
476831348 6879 7:5:27 3-6-2016
256818021 3171 15:30:40 19-5-2016
235219253 8220 15:43:51 5-4-2016
162999178 6545 21:42:26 22-6-2016
104487583 1327 21:8:22 23-4-2016
544099704 4625 21:57:19 3-6-2016
856740877 8355 7:51:34 9-4-2016
3026136 7691 9:23:16 7-8-2016
899291762 7319 20:39:2 21-7-2016
410353269 4019 14:58:59 20-4-2016
872883605 1503 7:25:35 4-5-2016
383135310 2571 9:10:46 9-6-2016
372101277 4235 12:27:41 27-7-2016
27226581 1247 13:5:12 30-4-2016
910578967 4846 18:4:2 28-6-2016
714724048 6226 14:7:23 5-7-2016
960272512 8052 21:55:48 17-7-2016
251129923 5983 19:14:15 12-5-2016
392142738 5604 20:15:50 12-6-2016
688160722 4625 18:37:27 17-4-2016
557012457 6256 15:39:51 24-4-2016
460316416 4449 14:0:30 26-5-2016
733772303 5122 17:19:29 22-8-2016
154308667 5191 17:33:49 4-4-2016
814421611 8605 8:35:45 7-5-2016
898198206 6863 11:56:52 20-4-2016
82341547 6731 16:50:22 20-7-2016
372101277 1864 14:38:26 13-4-2016
312283733 1995 14:27:30 2-5-2016
966340097 3809 7:15:23 11-7-2016
427968857 3139 13:45:50 19-4-2016
76312011 5237 17:20:12 8-8-2016
138196873 4211 20:23:25 19-6-2016
297410728 8084 12:34:45 25-6-2016
641552758 8355 18:11:26 16-6-2016
792186887 5126 18:18:17 16-5-2016
714724048 7096 12:26:42 23-4-2016
37325183 5824 20:46:35 3-6-2016
746181993 1995 8:52:18 8-7-2016
341083918 2220 13:20:52 17-6-2016
925588804 9738 7:28:41 15-6-2016
6062402 9765 12:54:45 1-5-2016
738182856 8605 17:58:15 24-8-2016
616830009 8510 10:45:42 9-5-2016
434888064 9765 8:5:54 23-7-2016
640440716 1864 17:11:7 28-4-2016
140763639 2669 17:32:21 6-8-2016
624467998 5846 20:39:58 22-7-2016
192466367 8638 14:43:53 14-8-2016
349003500 8869 21:6:17 27-5-2016
886390481 8605 17:58:16 21-7-2016
129543927 8925 15:54:13 27-6-2016
502387653 6879 12:2:2 14-7-2016
477528259 3171 10:53:34 9-4-2016
342716648 9738 11:27:43 15-6-2016
816234555 9266 7:24:19 4-8-2016
228907719 7197 8:30:1 17-8-2016
509427215 7171 9:56:55 23-7-2016
827907551 8052 10:2:11 27-6-2016
372101277 1573 19:51:29 12-6-2016
561109566 1641 11:48:47 18-8-2016
27165538 4235 14:4:58 14-8-2016
55682784 5916 19:27:52 19-6-2016
853532589 8119 11:20:51 28-5-2016
456569200 7691 20:11:23 30-4-2016
948589048 3152 7:9:8 28-7-2016
398934813 1493 10:41:43 17-6-2016
786771593 4221 17:40:3 16-7-2016
537393749 8946 9:8:13 3-4-2016
342600107 3171 7:14:53 3-5-2016
70466517 9548 18:36:34 18-6-2016
762921312 7107 11:11:42 22-6-2016
548441076 8545 11:3:39 3-5-2016
636336754 3815 14:6:9 16-8-2016
736072241 3756 19:43:20 4-8-2016
69861755 8946 7:18:50 24-5-2016
553441146 6109 18:35:47 25-5-2016
42704401 8052 20:45:26 17-7-2016
310139635 7724 14:3:14 3-5-2016
982933297 6736 19:59:46 14-4-2016
256818021 9765 17:50:36 28-5-2016
818152109 6622 15:34:18 9-7-2016
138196873 9131 10:37:16 7-8-2016
636336754 2571 8:42:9 11-7-2016
811264095 5239 11:18:53 21-4-2016
616830009 3135 17:56:44 16-4-2016
342600107 1641 18:11:13 31-5-2016
540039024 6019 16:17:33 31-7-2016
253912441 6340 13:31:30 19-8-2016
525233969 7897 20:17:33 22-7-2016
854828102 9019 9:48:46 29-6-2016
267776193 7243 10:2:38 29-4-2016
364867853 1455 21:46:0 30-5-2016
272372549 9738 16:45:43 3-8-2016
256818021 1010 8:3:41 20-8-2016
439424999 8946 14:57:56 6-6-2016
266445609 3152 20:56:5 29-5-2016
537393749 6622 16:38:13 6-8-2016
294903465 9556 13:21:38 22-5-2016
501965937 9858 12:38:13 28-8-2016
858363696 9655 18:46:37 22-8-2016
488472566 7631 7:7:48 6-7-2016
538380517 7556 17:4:31 15-6-2016
686645356 6753 12:17:0 25-7-2016
92823931 6497 19:44:47 30-8-2016
428585639 3207 16:44:46 8-4-2016
940955863 9011 9:44:47 22-4-2016
700394232 5597 9:34:3 7-6-2016
792186887 5199 21:4:6 18-6-2016
280756754 4383 7:4:33 22-7-2016
175718637 2689 18:46:56 24-6-2016
596381290 6865 17:5:9 15-5-2016
954710357 8052 9:23:44 8-7-2016
121899525 1455 11:21:55 31-6-2016
927544264 3135 12:27:57 18-8-2016
641552758 7691 9:53:38 19-4-2016
189548986 4749 14:28:5 31-8-2016
119342353 2571 17:30:30 12-6-2016
329384197 6497 13:51:48 25-7-2016
734099727 2588 16:45:12 23-8-2016
313673816 7243 15:50:11 31-7-2016
472871874 5239 9:6:58 4-6-2016
715425137 6731 14:23:16 16-5-2016
168379389 3139 19:11:49 5-8-2016
640440716 1589 15:58:7 6-7-2016
770467586 5307 7:46:52 24-6-2016
722112534 7395 9:18:50 28-4-2016
135929715 5170 13:20:12 19-8-2016
302318452 7894 17:42:16 8-7-2016
448170058 8919 11:46:19 25-7-2016
652118007 6865 17:36:43 13-5-2016
835952330 4271 11:23:46 15-7-2016
156837155 1172 19:3:42 5-8-2016
523970465 6646 7:34:22 23-7-2016
325495892 1247 18:49:30 14-8-2016
770467586 3979 21:8:54 24-8-2016
863154562 6226 9:54:55 11-5-2016
441207332 2601 13:23:35 23-5-2016
325495892 1827 10:47:3 18-7-2016
996668478 1247 16:40:45 28-5-2016
899291762 9904 18:17:24 31-4-2016
502387653 6340 20:35:52 19-8-2016
95254148 7395 18:27:8 10-7-2016
956878888 9081 13:49:17 3-8-2016
969717552 2963 12:12:34 23-7-2016
74662918 5824 11:59:8 23-6-2016
60949477 5199 17:56:34 25-6-2016
850983377 9131 15:36:59 7-4-2016
710638287 5199 14:54:25 10-7-2016
282492515 8925 17:11:54 8-8-2016
324038869 8874 10:53:3 25-8-2016
138196873 7107 10:31:58 30-8-2016
532788298 8510 7:37:8 8-6-2016
263778187 4584 21:37:57 13-5-2016
188381152 4846 16:5:23 31-6-2016
616369142 8869 20:54:39 31-4-2016
356515542 3903 16:9:21 17-8-2016
943871305 4372 21:7:11 4-6-2016
667762060 2588 12:27:19 8-7-2016
55682784 9858 13:42:1 5-5-2016
858493317 2259 17:22:39 8-4-2016
132218319 8052 18:13:25 28-5-2016
956878888 9527 21:36:17 5-6-2016
37644902 3902 12:2:43 2-6-2016
966363244 1257 11:52:51 28-5-2016
928123820 8119 19:8:31 26-7-2016
655634204 1641 16:47:29 14-4-2016
966340097 3467 12:9:14 13-8-2016
305980798 2601 16:11:59 22-7-2016
264533025 4271 11:18:7 28-5-2016
419074655 9444 11:43:28 24-7-2016
79363998 3902 13:21:49 14-7-2016
457831680 5237 12:43:3 1-7-2016
347003257 6865 14:25:27 16-4-2016
6062402 9131 21:48:8 1-6-2016
241380343 9819 16:39:34 10-8-2016
410353269 5158 16:1:50 23-6-2016
887527347 2601 16:32:34 5-5-2016
308050897 8793 19:26:42 12-7-2016
167555857 2963 14:44:43 26-8-2016
943871305 7631 20:41:8 14-6-2016
616830009 6865 13:50:21 28-5-2016
976771785 4481 19:11:10 9-8-2016
317928559 3746 21:33:8 16-6-2016
561109566 8119 11:43:42 10-8-2016
30522615 9548 11:6:35 6-6-2016
525027948 2347 11:58:58 21-7-2016
699117626 5237 20:29:35 22-5-2016
619971072 8605 16:16:2 11-6-2016
323413900 9548 17:2:21 24-5-2016
641552758 9444 10:34:38 19-5-2016
954710357 1413 8:38:5 14-5-2016
435521936 3062 7:2:50 17-8-2016
89645969 9266 9:39:4 31-5-2016
226503092 5226 15:40:36 7-5-2016
745536637 5597 7:14:12 25-5-2016
715425137 4481 11:21:3 28-8-2016
305980798 9815 13:31:51 22-4-2016
439424999 8946 12:50:14 25-7-2016
966043795 4449 11:54:51 9-6-2016
770467586 2571 18:27:41 9-8-2016
104537961 7724 10:47:11 29-6-2016
20984665 5170 18:34:0 3-5-2016
983926536 9099 17:36:22 1-8-2016
856655617 3809 11:26:25 31-8-2016
624467998 8977 13:39:54 1-5-2016
891264501 3782 10:13:42 22-8-2016
995428027 9099 17:57:31 25-8-2016
972385532 7305 16:17:58 10-4-2016
157003269 6256 16:56:8 26-5-2016
677794287 7305 9:3:33 18-4-2016
18415605 6731 18:28:28 29-6-2016
131850356 8119 15:4:12 27-4-2016
572462874 8445 18:57:47 21-7-2016
853532589 7912 8:12:24 29-4-2016
3026136 1874 18:35:22 31-8-2016
895804797 7243 15:6:20 13-8-2016
674604134 9527 14:49:9 29-5-2016
475819103 3979 18:47:45 21-8-2016
337696452 2220 13:59:49 3-8-2016
204507111 3797 7:10:37 13-4-2016
677794287 9099 9:54:29 28-5-2016
827907551 3135 17:22:39 18-7-2016
925793987 5983 10:59:9 15-8-2016
732954929 7897 16:24:42 6-5-2016
703765028 9555 12:27:14 22-4-2016
486405893 5126 18:32:40 24-6-2016
681162567 2259 9:34:47 1-6-2016
329384197 6879 9:24:38 23-5-2016
530638605 3155 19:43:50 28-6-2016
108517504 6567 10:50:29 23-4-2016
715425137 4190 7:54:30 10-6-2016
710638287 7319 14:1:3 7-6-2016
948589048 8946 19:43:53 14-5-2016
764013444 5643 20:28:46 11-7-2016
852376705 3207 8:24:36 22-5-2016
322527202 3797 15:44:53 12-7-2016
460316416 3797 7:9:37 30-4-2016
928123820 8638 17:22:17 15-7-2016
667858938 2111 13:33:3 15-4-2016
36272816 6497 18:18:40 9-7-2016
329384197 8771 19:9:58 17-8-2016
667858938 3171 17:34:34 16-5-2016
244509074 9444 16:26:3 16-4-2016
389139276 7096 9:30:9 15-5-2016
372101277 5846 20:12:31 18-6-2016
756108933 3815 20:7:39 1-4-2016
660925908 4481 15:6:19 21-8-2016
655634204 6545 15:54:22 7-5-2016
525027948 3223 17:21:45 9-7-2016
472871874 3593 19:42:47 7-6-2016
756108933 6646 21:31:7 12-7-2016
958232470 6497 15:43:51 9-5-2016
927544264 8355 20:56:29 10-5-2016
34343833 7724 16:9:41 26-7-2016
42704401 4329 16:58:51 18-4-2016
954710357 1864 11:41:9 1-4-2016
928123820 2111 11:2:8 24-8-2016
891264501 4019 8:38:23 28-4-2016
774770034 9555 10:49:41 14-5-2016
297410728 5199 7:20:48 28-6-2016
734991030 6622 7:42:27 6-6-2016
208006972 1247 7:19:25 3-4-2016
451316148 4625 17:59:53 27-5-2016
297410728 4211 19:54:16 20-7-2016
421247354 3782 15:17:16 29-8-2016
27226581 2259 21:5:8 21-7-2016
851524601 9556 7:53:25 17-7-2016
298026398 9904 11:6:33 27-7-2016
36272816 1455 9:48:26 15-8-2016
510721647 4883 17:51:22 26-6-2016
966340097 3467 17:11:28 11-5-2016
249232509 8119 18:27:49 4-5-2016
854828102 1874 12:42:21 15-5-2016
921740715 6070 16:30:21 1-7-2016
652567610 7691 18:25:49 4-8-2016
3919365 4383 17:36:22 1-7-2016
435521936 3846 21:6:7 27-7-2016
819498998 7631 20:40:10 1-8-2016
229606785 6070 21:3:9 23-7-2016
300921067 6622 7:55:10 4-7-2016
273242047 3593 15:13:55 20-7-2016
681162567 1413 7:42:34 22-8-2016
263344609 3064 10:9:13 16-4-2016
153671046 7395 11:12:42 24-4-2016
729715582 3756 7:54:48 27-5-2016
54259237 4449 16:12:36 7-8-2016
584762873 3593 11:13:11 31-8-2016
703765028 2963 14:44:41 5-6-2016
880634370 3593 14:20:27 28-8-2016
935981990 7395 15:18:43 15-4-2016
983820238 3979 8:45:30 21-4-2016
729984981 3105 15:39:18 21-5-2016
572462874 4481 7:37:46 31-7-2016
553441146 1218 10:42:3 16-6-2016
523970465 5199 15:58:9 3-4-2016
732038119 6179 8:42:43 15-7-2016
568719132 1827 7:16:52 29-5-2016
969717552 2963 17:27:59 15-6-2016
759687092 1874 20:56:55 13-5-2016
798280714 5239 9:12:3 30-5-2016
325495892 1172 11:24:13 3-5-2016
649631912 3064 10:52:30 6-7-2016
995876190 7096 16:47:5 19-6-2016
35873879 9815 11:16:25 18-4-2016
812716020 7556 21:19:27 11-5-2016
703765028 5191 12:51:20 15-5-2016
145588642 7057 16:50:21 1-7-2016
577887086 8545 16:12:9 18-5-2016
55682784 7243 21:4:3 23-6-2016
502387653 5643 12:4:37 18-4-2016
982979761 4883 18:38:42 3-4-2016
349003500 6340 13:40:18 10-8-2016
188381152 6226 20:51:35 15-4-2016
943871305 6622 19:13:45 27-4-2016
880634370 5199 21:16:12 24-6-2016
119342353 8793 15:53:24 18-5-2016
364867853 9548 12:46:20 21-8-2016
134348792 6179 18:3:16 6-7-2016
208006972 4235 20:27:50 28-8-2016
900172677 6497 20:34:27 28-8-2016
341945624 4749 13:52:52 30-5-2016
445888697 6070 14:31:43 19-7-2016
537169150 4221 8:7:9 22-6-2016
584251904 9016 11:15:25 23-4-2016
435521936 6545 18:30:25 24-8-2016
6062402 6567 20:53:2 26-4-2016
259650655 1262 20:8:4 11-7-2016
770467586 1247 16:14:35 28-4-2016
34652472 9858 13:51:50 25-7-2016
442566640 6753 15:0:43 15-7-2016
740469066 2220 11:51:47 20-7-2016
923939346 7395 18:36:27 10-7-2016
131850356 4749 15:22:5 5-5-2016
457795714 7319 14:59:38 12-7-2016
715425137 7631 7:0:24 23-4-2016
402755145 9555 13:45:57 15-7-2016
525027948 2885 13:44:15 10-8-2016
716011114 1455 20:52:32 4-6-2016
457795714 4221 7:51:35 4-5-2016
851524601 8391 17:13:58 7-8-2016
179753477 1573 18:41:54 8-4-2016
35873879 5307 10:27:19 15-4-2016
422979991 6879 21:56:25 7-4-2016
226503092 1314 18:7:58 26-8-2016
814421611 4383 11:33:54 5-5-2016
204507111 7894 16:27:50 29-7-2016
577887086 3171 19:8:43 15-5-2016
104537961 2347 13:38:6 29-5-2016
699117626 5307 20:31:58 24-7-2016
694443933 2259 16:32:32 13-7-2016
76343717 3809 18:23:2 30-5-2016
276565936 1573 8:21:5 24-4-2016
993417775 8193 10:9:14 21-6-2016
976771785 8052 7:33:17 26-6-2016
863154562 6179 17:47:15 11-8-2016
976771785 3797 12:29:52 29-7-2016
518024185 9819 14:22:6 24-6-2016
20984665 5237 13:35:23 4-5-2016
34343833 8545 15:39:16 12-5-2016
121899525 1874 20:47:49 3-6-2016
786771593 7724 7:38:39 29-4-2016
874951635 7294 11:6:9 3-4-2016
887527347 6340 12:8:25 4-8-2016
977446763 2885 9:38:49 27-8-2016
655634204 5301 7:4:39 10-5-2016
313673816 2571 7:48:31 26-8-2016
416088463 4481 13:24:6 18-8-2016
27673302 4749 19:51:7 22-7-2016
35873879 8355 20:39:44 8-7-2016
325951979 7095 13:2:53 20-7-2016
736072241 5125 11:37:7 1-8-2016
960272512 5604 17:14:28 12-6-2016
940964926 8445 21:24:20 13-8-2016
827907551 6070 13:29:48 30-5-2016
613260978 1172 14:9:53 4-8-2016
342600107 9858 18:24:26 6-7-2016
359887841 8638 16:42:2 27-5-2016
508746586 7413 9:1:54 11-6-2016
255817939 9016 15:31:58 4-7-2016
212344405 1641 9:54:57 5-8-2016
323413900 8771 20:22:5 8-4-2016
176921728 3223 16:8:44 23-4-2016
652567610 5170 20:18:2 24-8-2016
872883605 2633 20:18:22 18-4-2016
121899525 6497 9:17:42 13-4-2016
584762873 3478 13:10:42 12-8-2016
188381152 9819 13:2:13 2-7-2016
370025220 1247 8:8:55 21-8-2016
518024185 3223 13:47:16 20-4-2016
977446763 5125 19:45:36 7-8-2016
887527347 6545 11:19:56 30-5-2016
954710357 4383 9:3:3 28-6-2016
344641690 5126 21:34:37 28-8-2016
544015698 8720 21:7:5 20-5-2016
966855654 1641 8:45:36 31-7-2016
887527347 8193 21:54:32 19-8-2016
226503092 6646 12:6:37 6-8-2016
502387653 7107 21:21:14 7-6-2016
805448701 9131 15:32:47 10-6-2016
976771785 4221 14:24:39 12-7-2016
37325183 6753 21:43:19 15-5-2016
584762873 9548 13:28:4 10-7-2016
630694025 2220 18:47:25 15-6-2016
2743878 1455 7:50:48 10-6-2016
37292591 3055 20:17:11 15-7-2016
91733142 6119 9:53:32 11-7-2016
586717466 4019 10:43:3 27-8-2016
356515542 2111 7:43:6 24-4-2016
347003257 9099 9:26:11 7-5-2016
104537961 4185 21:20:29 30-5-2016
940955863 1874 19:20:44 30-8-2016
544099704 6497 15:44:10 3-4-2016
887527347 7894 7:0:54 29-5-2016
930016604 3351 12:20:27 22-8-2016
136802199 9815 15:53:3 17-8-2016
667858938 4883 17:35:6 20-4-2016
636336754 7631 15:44:21 7-8-2016
229606785 6561 19:8:59 26-6-2016
447667670 9655 12:35:46 18-7-2016
76343717 5643 20:52:52 24-7-2016
938700356 4408 13:26:33 19-6-2016
469406952 6736 17:21:52 28-4-2016
324038869 7897 7:55:53 31-6-2016
267776193 5916 15:6:52 4-4-2016
37292591 7294 15:37:58 22-8-2016
732954929 8469 18:45:8 28-8-2016
686645356 6736 21:54:2 14-4-2016
129543927 5846 14:55:10 10-7-2016
512823354 2689 7:59:28 20-7-2016
37325183 3809 19:49:21 7-6-2016
251129923 1455 15:6:53 16-7-2016
599622970 7176 14:25:51 14-8-2016
302318452 1262 19:3:48 16-5-2016
734991030 6019 7:29:6 19-4-2016
501965937 9099 10:3:30 1-7-2016
621070327 5307 13:37:58 28-5-2016
244509074 7556 10:3:17 5-5-2016
75991501 8874 7:23:25 20-8-2016
598242496 2885 18:51:35 29-5-2016
814022397 6256 20:3:45 16-6-2016
37644902 3055 8:57:13 28-5-2016
153671046 7096 20:26:5 29-8-2016
895804797 4584 8:21:50 27-6-2016
572462874 8445 13:54:1 20-8-2016
570031242 3797 11:6:33 2-5-2016
570420800 7057 7:54:1 7-7-2016
756108933 7236 14:54:59 30-7-2016
843734302 4625 16:29:42 26-8-2016
76312011 9815 21:42:12 28-6-2016
726687657 8391 16:20:13 2-4-2016
995428027 9765 8:34:17 7-4-2016
54259237 8720 19:31:13 13-8-2016
573886783 2111 16:8:23 7-6-2016
688160722 7395 12:51:19 29-8-2016
982330357 4584 21:50:21 5-8-2016
280596776 7556 8:50:46 2-4-2016
30522615 1257 8:3:55 3-7-2016
635681712 3756 10:21:28 18-4-2016
410478872 7691 17:41:58 24-6-2016
74662918 8193 18:43:41 9-5-2016
92823931 5170 19:15:59 8-7-2016
852376705 1874 21:23:13 19-8-2016
45085409 1262 7:16:35 23-8-2016
728995345 9655 14:8:2 29-8-2016
553441146 9444 13:38:2 9-8-2016
84672662 8220 7:20:39 3-6-2016
706930802 3105 12:9:15 3-7-2016
734991030 6256 17:23:54 6-4-2016
14649719 6567 21:5:26 27-6-2016
402755145 6646 21:37:57 9-8-2016
616830009 9081 19:59:43 17-4-2016
822881739 2111 7:25:49 22-4-2016
341083918 6226 8:16:46 15-7-2016
920985775 8445 16:1:37 15-5-2016
322527202 2259 16:2:26 31-6-2016
34652472 7057 21:11:56 26-8-2016
295826813 5604 16:6:28 24-8-2016
978649796 6206 14:12:39 31-7-2016
263174066 7413 12:48:29 8-6-2016
861624892 9819 17:16:14 12-5-2016
290494656 3756 13:44:25 7-4-2016
544040500 4211 9:34:10 22-8-2016
185257771 8355 9:11:48 1-8-2016
342877562 8605 15:34:47 7-6-2016
732038119 9073 7:17:12 24-4-2016
856740877 7897 21:5:51 1-7-2016
389139276 5239 17:9:40 16-4-2016
550849424 6206 13:49:57 2-8-2016
996668478 9556 19:45:15 28-4-2016
952055933 2588 9:12:50 8-8-2016
746181993 3139 20:59:4 9-6-2016
35873879 9655 8:37:49 24-5-2016
910602459 3593 10:12:12 21-7-2016
827907551 3155 19:24:21 2-6-2016
935981990 4271 16:57:37 21-8-2016
672993275 6731 20:2:11 16-5-2016
241380343 4544 18:48:7 15-5-2016
993417775 1297 18:15:10 29-6-2016
811264095 1314 16:20:16 2-8-2016
469406952 2669 15:42:56 2-8-2016
568719132 9073 14:47:0 19-8-2016
380596688 3746 20:46:19 16-4-2016
837605868 1010 21:44:35 16-7-2016
958232470 9063 14:41:54 20-7-2016
263778187 6497 8:34:10 8-6-2016
522781145 1641 9:43:49 21-4-2016
818605792 7912 11:59:43 2-6-2016
553441146 3351 10:51:54 18-8-2016
6062402 1218 9:44:46 30-8-2016
814022397 9738 18:0:50 28-8-2016
305980798 4235 14:11:10 23-8-2016
899291762 5191 10:6:5 6-8-2016
246110039 4449 9:11:46 30-8-2016
928123820 7198 10:36:55 26-4-2016
640440716 1742 12:17:5 1-5-2016
988711785 7305 16:39:33 18-7-2016
818605792 8220 7:26:9 27-7-2016
501965937 4544 14:5:58 4-8-2016
640440716 3979 20:56:37 10-5-2016
20984665 2601 17:42:9 27-4-2016
451316148 5846 7:27:45 18-6-2016
82341547 1218 21:33:31 15-4-2016
512823354 7319 12:23:46 27-5-2016
699117626 4185 17:40:10 12-7-2016
740469066 1573 17:59:42 19-8-2016
76343717 1641 16:29:5 12-4-2016
686645356 8605 11:15:26 28-8-2016
6062402 8545 13:41:38 8-4-2016
192466367 4584 8:3:23 30-5-2016
352946993 5301 13:52:45 23-6-2016
977446763 9548 11:29:8 19-8-2016
133941632 8220 7:46:26 27-8-2016
914468156 6731 16:19:24 26-5-2016
159179846 6545 9:43:4 21-8-2016
856740877 1503 20:19:4 18-8-2016
498922959 1297 20:48:48 22-5-2016
476831348 3064 13:47:58 12-6-2016
891264501 2571 8:31:23 31-6-2016
69299210 7395 7:32:56 26-4-2016
266445609 4211 16:28:0 10-7-2016
722112534 3797 11:28:21 4-4-2016
295826813 3902 17:23:18 3-4-2016
370025220 2689 8:21:4 26-7-2016
983926536 6019 8:57:22 28-5-2016
82049619 4846 19:43:20 30-5-2016
852376705 5226 15:33:43 6-8-2016
700394232 7556 19:24:45 25-7-2016
770467586 9444 16:1:24 23-7-2016
416088463 1010 11:18:29 7-8-2016
55682784 2963 21:7:31 3-6-2016
140763639 4235 15:46:21 18-5-2016
312283733 9904 21:11:47 8-7-2016
454933185 2347 21:6:54 1-5-2016
584542546 3846 12:50:17 26-5-2016
525027948 3593 14:0:36 31-4-2016
79363998 9073 20:47:30 21-6-2016
208006972 5191 13:49:6 22-8-2016
156837155 7395 10:52:23 5-5-2016
280298030 3815 13:51:4 8-8-2016
764871238 5597 8:38:1 9-5-2016
837977101 1257 18:9:22 25-6-2016
123197691 6865 15:12:42 23-4-2016
589137258 8946 15:33:54 10-4-2016
764871238 1262 14:47:46 30-5-2016
948589048 7096 13:47:7 7-8-2016
906479030 6179 15:19:37 4-5-2016
734099727 8771 18:19:1 12-7-2016
540039024 9527 17:31:0 18-7-2016
619971072 3846 18:48:46 16-5-2016
342600107 9548 8:14:49 22-6-2016
305980798 5307 14:34:37 25-5-2016
317928559 8925 9:59:28 19-4-2016
652118007 9266 9:42:1 3-7-2016
472871874 8220 19:18:40 29-6-2016
768978534 1864 8:2:18 11-8-2016
81654257 5199 16:11:46 31-7-2016
880634370 1827 18:46:2 5-6-2016
3919365 7243 12:7:1 15-7-2016
273242047 1503 16:33:28 19-7-2016
84672662 7096 11:34:53 22-5-2016
389139276 2571 14:46:29 4-7-2016
267776193 7395 18:5:1 15-8-2016
85246458 1247 17:3:32 31-6-2016
359887841 6545 18:10:53 9-4-2016
584251904 8919 16:57:54 16-8-2016
667762060 5125 17:52:10 25-7-2016
389139276 7691 9:16:17 17-5-2016
282492515 6019 9:57:26 12-8-2016
710876312 3152 9:39:0 2-7-2016
121779435 8510 9:16:21 31-5-2016
892276049 6545 7:12:30 20-8-2016
27673302 8445 21:16:6 21-7-2016
294903465 1172 8:52:47 7-8-2016
714724048 3351 14:13:41 6-5-2016
557012457 7737 8:11:42 22-4-2016
568719132 9555 8:54:23 18-7-2016
208239203 4211 9:43:45 11-7-2016
131850356 1493 19:30:40 7-6-2016
891264501 2601 8:42:49 1-8-2016
460316416 9555 14:45:18 26-6-2016
672993275 7057 21:7:6 30-5-2016
907112592 5916 13:57:20 10-4-2016
930016604 1742 7:11:6 29-4-2016
309146476 2111 21:19:1 29-4-2016
504825762 7897 21:36:41 14-7-2016
372101277 5301 18:53:46 31-7-2016
854828102 7325 14:47:24 18-5-2016
798280714 3746 16:37:1 3-8-2016
677387640 9819 12:48:45 15-8-2016
111567748 2426 20:28:35 9-6-2016
700394232 6019 13:14:9 6-5-2016
166583289 8355 8:51:16 11-8-2016
54494282 4190 13:23:43 15-6-2016
266445609 7176 11:39:16 27-4-2016
3026136 5643 16:1:49 6-5-2016
715425137 3902 7:18:37 31-4-2016
81654257 7197 19:25:47 6-5-2016
584762873 2633 16:51:40 13-8-2016
420855802 1218 20:44:45 15-5-2016
267776193 6879 19:4:53 19-4-2016
111578518 4211 17:51:5 23-6-2016
864222275 1589 19:5:15 26-4-2016
37292591 9738 20:16:58 30-6-2016
93906401 5239 11:56:51 31-8-2016
916853305 2426 9:33:54 27-8-2016
978076332 7413 11:9:4 12-5-2016
715425137 7243 15:10:18 23-7-2016
342716648 5170 15:53:27 11-5-2016
235219253 3062 19:36:15 5-8-2016
995876190 9016 17:11:4 2-5-2016
89645969 6561 18:25:53 30-4-2016
419074655 5604 9:45:45 22-6-2016
372101277 6753 20:14:27 13-6-2016
419400527 2259 19:17:24 11-6-2016
407967780 6731 12:38:50 22-4-2016
185257771 5199 11:38:28 22-7-2016
794618540 4019 21:40:30 29-8-2016
652118007 8946 8:36:7 9-5-2016
935981990 5916 15:7:56 26-8-2016
